customer_id,age,gender,subscription_type,monthly_fee,subscription_months,login_frequency,session_duration,support_tickets,payment_failures,last_active_days,customer_satisfaction,feature_usage_score,referrals,engagement_score,churn
101813,45,Male,Premium,38.690000000000005,25,11,39.88,3,0,8,8.4,88.1,0,53.2,0
101814,22,Female,Standard,20.91,9,12,14.06,4,0,121,5.8,54.1,2,35.4,1
101815,30,Male,Basic,7.18,50,9,31.25,3,1,33,5.2,68.3,0,38.9,1
101816,34,Female,Standard,24.04,31,6,7.64,0,0,4,6.0,61.7,1,34.4,0
101817,67,Male,Premium,40.53,7,7,7.5,2,0,45,8.4,41.7,1,33.6,1
101818,57,Female,Premium,39.160000000000004,28,10,1.56,1,0,4,6.3,73.3,1,39.8,0
101819,62,Male,Standard,19.389999999999997,2,11,33.33,0,0,35,6.8,30.3,0,31.9,0
101820,49,Female,Basic,8.97,1,8,5.73,0,0,2,7.8,48.3,0,34.7,0
101821,46,Female,Premium,39.07,37,5,47.89,0,0,40,6.2,30.3,0,29.3,1
101822,68,Male,Standard,15.099999999999998,59,8,4.21,2,0,3,4.4,90.2,0,40.3,0
101823,20,Female,Premium,39.79,59,11,30.59,1,1,1,8.6,66.7,1,46.1,0
101824,57,Male,Basic,9.71,24,8,27.06,2,0,12,10.0,92.0,2,54.6,0
101825,51,Female,Basic,10.97,35,8,2.95,2,1,4,5.2,64.5,2,34.1,0
101826,57,Female,Standard,18.939999999999998,7,10,28.97,1,0,2,6.4,39.2,0,32.8,0
101827,44,Female,Basic,8.45,38,8,22.26,1,2,7,6.2,25.5,1,26.5,1
101828,30,Female,Standard,19.97,59,5,10.53,4,0,43,10.0,68.4,1,44.2,1
101829,62,Male,Premium,36.77,29,6,30.23,2,0,38,8.8,68.4,1,44.5,1
101830,50,Male,Standard,20.279999999999998,1,13,32.36,2,1,0,7.9,63.4,0,44.9,0
101831,23,Male,Premium,36.27,55,8,16.34,3,0,15,6.9,86.4,3,45.5,1
101832,41,Female,Standard,22.229999999999997,51,6,9.84,1,1,12,9.2,53.5,0,38.5,1
101833,36,Male,Standard,21.36,30,7,19.85,0,1,19,6.6,42.3,0,31.6,1
101834,33,Female,Premium,38.14,52,5,1.46,2,1,6,8.1,52.4,1,34.6,1
101835,57,Female,Standard,21.31,46,13,1.08,3,0,9,4.2,52.9,0,30.9,0
101836,45,Male,Standard,20.209999999999997,32,7,30.54,0,1,3,8.3,52.3,2,39.2,0
101837,50,Female,Standard,17.97,10,9,40.34,1,1,18,9.7,72.0,0,50.0,0
101838,65,Male,Standard,15.939999999999998,34,10,8.59,3,1,26,8.5,72.6,0,44.7,1
101839,58,Male,Basic,10.620000000000001,11,4,34.73,1,0,2,3.5,62.5,2,31.6,0
101840,30,Female,Premium,38.4,48,3,4.03,3,0,4,5.8,20.9,1,19.8,1
101841,60,Male,Premium,42.18,49,11,13.36,3,0,11,9.0,27.2,1,33.1,0
101842,62,Male,Standard,20.02,37,10,29.09,2,0,7,4.9,63.0,0,36.9,0
101843,42,Female,Standard,18.59,54,10,27.51,2,1,4,5.5,57.2,0,36.2,0
101844,59,Male,Standard,23.59,27,14,7.94,2,0,9,2.5,52.0,1,28.5,0
101845,53,Other,Standard,21.139999999999997,50,6,6.46,0,1,1,8.0,24.0,0,26.9,0
101846,44,Other,Standard,12.68,48,9,32.71,0,0,6,7.8,48.4,1,38.3,0
101847,55,Male,Premium,39.02,10,5,78.48,1,0,8,3.8,61.6,0,37.3,0
101848,24,Male,Standard,17.22,38,5,50.83,1,0,1,8.1,66.2,0,44.2,0
101849,22,Female,Basic,8.39,22,7,13.35,3,0,35,7.9,30.2,1,29.8,1
101850,60,Male,Premium,39.7,24,7,7.27,2,0,2,10.0,25.8,0,32.0,1
101851,62,Male,Standard,20.7,8,9,13.09,2,0,12,4.7,47.6,1,29.6,1
101852,68,Female,Premium,40.510000000000005,6,11,72.78,0,1,20,8.1,50.8,0,45.0,0
101853,48,Male,Basic,12.15,55,2,12.1,2,0,0,6.7,19.7,0,21.7,1
101854,40,Female,Basic,11.26,4,10,5.13,0,2,0,6.6,27.5,0,27.0,0
101855,59,Male,Premium,41.14,5,9,54.07,3,0,13,10.0,31.1,0,39.8,0
101856,27,Male,Basic,10.39,6,6,9.3,1,0,4,10.0,44.3,0,37.3,0
101857,49,Male,Premium,42.56,47,7,5.94,1,0,3,8.4,38.4,1,32.5,0
101858,60,Other,Premium,39.36,32,11,21.09,0,0,13,10.0,27.4,1,36.1,0
101859,47,Female,Standard,19.41,38,12,16.15,1,0,60,6.1,73.9,0,42.2,0
101860,56,Female,Basic,6.18,51,19,31.49,0,1,5,7.3,43.9,0,40.8,0
101861,48,Male,Standard,22.099999999999998,57,4,4.18,1,1,23,6.0,41.7,0,27.0,1
101862,35,Male,Premium,39.84,20,11,1.0,0,1,19,4.9,33.6,0,25.5,0
101863,53,Male,Standard,25.86,40,12,18.72,1,1,4,5.2,59.6,0,36.4,0
101864,19,Female,Standard,19.18,45,7,8.41,1,1,0,8.0,36.7,0,31.4,1
101865,31,Female,Standard,20.169999999999998,36,10,3.35,2,0,8,7.3,56.2,0,36.8,0
101866,30,Female,Basic,11.08,54,7,12.04,2,0,43,9.1,40.4,0,35.2,0
101867,46,Male,Premium,37.79,49,5,20.15,2,1,0,6.9,67.0,0,38.6,1
101868,29,Female,Premium,40.71,14,10,15.07,2,3,13,6.9,46.4,1,34.4,1
101869,56,Male,Premium,40.06,50,8,12.14,1,0,9,7.7,51.9,0,36.3,0
101870,19,Other,Standard,19.38,47,8,19.41,3,1,14,8.0,47.7,2,36.5,0
101871,49,Male,Standard,22.34,54,17,29.61,1,0,12,6.6,29.1,0,33.7,0
101872,30,Female,Basic,8.18,19,8,4.58,0,0,3,6.1,87.6,0,43.0,0
101873,63,Male,Standard,20.54,11,8,8.97,0,1,17,8.9,49.5,1,37.6,0
101874,44,Male,Standard,22.9,39,5,16.94,0,0,6,8.1,49.7,0,35.5,0
101875,66,Female,Premium,38.580000000000005,1,9,14.45,1,0,3,8.1,46.9,0,36.4,0
101876,58,Male,Premium,39.4,35,9,22.7,0,0,5,8.3,32.2,1,33.3,0
101877,34,Male,Premium,44.68,19,9,9.78,0,0,5,6.8,54.8,1,35.6,0
101878,57,Female,Premium,40.940000000000005,33,6,1.5,0,1,3,5.2,65.6,0,33.2,0
101879,48,Female,Premium,38.980000000000004,32,10,13.48,1,0,1,5.7,32.8,1,27.7,0
101880,51,Female,Basic,11.6,36,10,18.77,2,1,36,5.4,63.7,0,37.0,1
101881,41,Male,Premium,38.85,24,6,38.75,1,1,88,4.8,59.1,0,34.6,1
101882,62,Female,Standard,16.86,43,11,32.57,1,0,16,5.5,81.1,0,44.4,0
101883,52,Female,Basic,12.73,7,8,8.35,1,0,34,10.0,36.7,0,35.9,0
101884,65,Male,Basic,7.78,7,5,6.24,1,0,9,4.4,70.1,0,33.0,1
101885,23,Female,Standard,24.89,46,7,3.67,4,0,1,7.0,31.8,0,27.4,1
101886,36,Male,Basic,9.01,47,6,33.06,0,0,14,7.2,80.0,0,45.1,0
101887,47,Male,Standard,24.259999999999998,5,8,15.99,0,0,1,8.5,35.7,1,33.5,0
101888,24,Male,Standard,17.25,14,10,14.49,1,1,1,5.0,47.8,2,30.9,0
101889,27,Male,Premium,42.04,45,8,1.61,0,0,47,10.0,69.6,0,45.1,0
101890,58,Female,Premium,40.99,52,7,21.92,1,1,34,8.2,65.7,0,42.0,0
101891,49,Female,Standard,21.669999999999998,26,6,11.99,0,0,23,7.8,45.1,0,33.5,0
101892,51,Female,Basic,11.93,54,4,23.93,0,0,12,6.7,63.9,1,37.2,0
101893,45,Female,Basic,8.99,50,7,12.65,0,0,18,7.2,51.0,0,34.6,0
101894,32,Male,Basic,7.37,1,7,71.13,0,0,5,5.3,28.5,0,30.6,0
101895,47,Female,Basic,9.89,13,8,30.83,0,0,9,7.2,53.9,0,38.0,0
101896,54,Female,Premium,40.440000000000005,23,5,5.41,0,0,22,4.9,54.1,0,29.1,0
101897,46,Male,Standard,19.049999999999997,20,9,23.18,3,1,10,3.5,49.7,0,29.0,1
101898,39,Female,Basic,10.55,7,4,37.15,2,0,31,9.4,89.5,0,51.8,0
101899,21,Other,Basic,10.65,6,3,18.05,1,2,8,4.0,43.6,1,24.6,1
101900,37,Female,Standard,18.169999999999998,59,7,14.62,1,1,0,6.3,48.7,1,32.3,0
101901,49,Female,Standard,20.779999999999998,9,3,42.18,1,0,15,6.8,50.6,0,35.0,1
101902,53,Male,Basic,9.46,28,7,28.52,0,0,2,7.3,38.7,0,32.9,0
101903,67,Male,Premium,38.59,10,11,25.83,1,0,8,7.6,78.1,0,47.0,0
101904,21,Male,Basic,11.56,54,5,27.93,3,2,3,8.9,83.5,1,48.5,1
101905,44,Female,Basic,8.44,35,10,11.97,0,0,22,5.6,84.1,0,42.8,0
101906,34,Female,Basic,9.08,7,5,2.58,2,1,18,10.0,53.6,0,38.9,1
101907,29,Other,Standard,20.13,25,11,14.12,2,0,19,5.8,40.7,0,30.9,0
101908,39,Male,Basic,12.74,30,8,49.08,3,0,8,4.4,77.9,1,41.6,0
101909,34,Male,Basic,10.38,43,7,7.95,2,0,16,6.0,44.4,1,29.7,1
101910,27,Female,Basic,11.05,26,4,27.28,1,0,1,5.0,90.1,0,42.1,0
101911,18,Female,Standard,19.389999999999997,44,6,44.54,0,0,4,3.4,60.5,0,32.9,0
101912,39,Male,Basic,9.83,12,3,18.87,1,0,1,5.4,55.8,0,31.1,0
101913,43,Female,Basic,9.89,13,8,18.44,0,0,21,4.7,80.3,1,39.5,0
101914,35,Female,Standard,20.58,54,7,15.46,0,0,13,7.3,65.5,1,39.5,0
101915,67,Female,Basic,9.4,55,5,35.48,0,0,1,5.7,20.3,0,23.9,0
101916,31,Female,Standard,22.669999999999998,40,5,14.79,3,2,33,6.7,66.4,0,37.5,1
101917,64,Male,Basic,9.24,4,10,8.67,0,1,8,6.6,72.6,1,40.9,0
101918,46,Other,Basic,6.58,53,8,30.16,0,1,11,8.5,43.1,1,37.3,0
101919,29,Female,Standard,25.479999999999997,52,15,16.81,2,1,9,6.7,80.3,1,46.9,0
101920,53,Male,Basic,9.34,1,3,14.76,2,1,0,6.5,42.7,1,29.0,0
101921,52,Male,Basic,12.620000000000001,6,7,27.55,2,0,77,6.5,62.4,1,38.3,1
101922,69,Female,Standard,22.799999999999997,55,8,21.7,1,0,9,6.0,63.6,1,37.5,1
101923,29,Male,Premium,41.88,2,12,44.47,2,0,20,6.1,54.1,1,39.4,0
101924,24,Male,Standard,19.59,54,6,27.38,1,1,34,5.4,66.0,0,36.6,1
101925,46,Female,Premium,40.56,46,8,159.9,1,0,55,6.9,67.3,2,55.8,0
101926,28,Male,Premium,37.440000000000005,27,10,20.42,4,0,23,9.6,57.0,1,43.6,0
101927,50,Female,Premium,43.97,18,6,18.41,1,0,9,7.8,76.4,2,43.6,0
101928,23,Male,Standard,18.29,42,7,12.48,1,0,26,8.1,68.0,1,41.5,0
101929,64,Female,Standard,19.479999999999997,29,12,17.84,0,0,10,5.9,54.9,0,36.3,0
101930,32,Male,Basic,10.19,53,10,45.36,1,1,10,6.5,44.4,0,36.4,0
101931,49,Male,Basic,9.78,33,13,14.99,3,1,10,8.1,29.1,1,33.1,0
101932,68,Male,Standard,18.68,3,9,17.24,3,0,24,9.9,44.9,0,39.7,1
101933,28,Female,Premium,42.78,20,7,24.67,3,0,20,8.6,89.8,1,50.4,1
101934,40,Female,Standard,21.889999999999997,4,4,11.91,1,0,3,6.8,69.6,1,37.8,0
101935,43,Male,Standard,20.63,18,6,9.36,1,0,1,10.0,39.6,0,35.9,0
101936,51,Female,Standard,19.189999999999998,8,12,5.6,1,2,6,5.8,63.9,2,37.4,0
101937,63,Female,Standard,22.119999999999997,22,8,23.66,1,1,4,6.8,46.7,0,34.2,1
101938,51,Other,Standard,19.06,41,5,6.53,1,0,2,7.4,65.2,0,37.6,0
101939,46,Male,Standard,23.13,22,10,24.72,0,2,0,8.9,57.2,1,42.7,0
101940,21,Female,Basic,10.21,19,9,8.08,1,1,7,7.9,74.6,1,43.6,0
101941,34,Male,Standard,22.45,28,11,18.45,0,1,0,5.9,85.6,0,45.0,0
101942,52,Male,Premium,39.760000000000005,2,13,57.46,2,1,3,9.0,47.8,1,45.2,0
101943,30,Other,Premium,40.13,9,7,51.3,1,1,0,6.0,53.0,2,37.1,0
101944,58,Female,Basic,12.440000000000001,35,6,4.98,0,0,22,4.9,66.3,1,33.2,0
101945,56,Male,Premium,44.38,22,11,4.85,1,1,14,8.7,29.2,0,32.2,1
101946,32,Male,Basic,13.11,26,11,9.17,0,0,10,10.0,77.9,1,49.9,0
101947,46,Female,Basic,11.74,34,8,66.48,0,1,34,8.3,71.6,0,49.5,0
101948,46,Female,Standard,21.169999999999998,7,4,12.83,0,0,4,4.4,60.0,0,30.2,0
101949,28,Male,Basic,8.98,30,10,25.89,0,1,25,6.4,74.2,0,42.9,0
101950,69,Female,Basic,10.58,49,11,7.55,2,0,8,4.8,33.0,0,25.8,1
101951,49,Male,Basic,8.16,25,8,21.44,3,0,33,4.4,52.4,0,30.9,1
101952,19,Male,Standard,20.74,49,5,21.6,2,1,39,8.3,41.9,0,34.1,1
101953,64,Female,Basic,10.870000000000001,9,1,23.06,1,0,3,5.4,46.4,0,27.8,1
101954,31,Male,Standard,16.07,27,9,16.73,0,0,11,6.2,0.0,0,18.8,0
101955,37,Male,Standard,20.069999999999997,1,8,10.22,0,1,1,7.8,65.5,1,40.4,0
101956,39,Female,Standard,20.819999999999997,33,9,1.73,1,1,2,6.3,25.3,2,24.9,0
101957,28,Female,Premium,39.82,8,7,13.28,4,1,32,6.8,13.1,0,22.5,1
101958,44,Male,Standard,20.709999999999997,49,8,50.92,1,0,44,4.8,49.3,0,34.0,0
101959,20,Female,Basic,7.3100000000000005,32,2,11.6,0,0,16,5.4,43.3,1,26.1,1
101960,34,Female,Basic,8.44,40,10,9.01,1,0,88,9.7,53.3,0,41.4,1
101961,61,Male,Standard,22.06,19,8,19.47,2,0,12,8.7,0.7,0,23.8,0
101962,45,Female,Standard,19.99,36,2,54.13,0,1,22,6.2,49.2,0,34.2,1
101963,46,Male,Basic,10.67,50,8,61.39,3,0,33,6.4,40.2,0,35.7,1
101964,38,Male,Basic,8.9,45,11,12.85,2,0,57,9.2,64.7,1,44.7,0
101965,64,Female,Standard,20.029999999999998,22,8,25.8,2,2,18,1.9,67.1,0,30.8,1
101966,33,Other,Standard,15.389999999999999,39,7,39.66,0,1,4,8.4,61.4,1,43.1,0
101967,54,Male,Standard,21.68,26,8,7.1,1,2,2,7.3,43.7,0,32.5,1
101968,37,Male,Premium,43.61,3,12,16.4,0,0,2,4.9,58.3,0,35.1,0
101969,23,Female,Standard,17.86,46,5,9.21,0,1,36,4.7,28.9,1,21.6,0
101970,36,Male,Standard,18.11,9,8,37.33,2,1,29,6.8,33.2,0,31.7,1
101971,22,Male,Standard,20.869999999999997,35,10,16.46,4,1,1,5.8,51.6,0,33.9,0
101972,20,Male,Premium,42.940000000000005,7,7,29.22,1,0,8,8.6,62.9,0,42.8,0
101973,18,Female,Standard,19.99,15,7,5.08,2,0,0,6.1,30.4,0,25.4,1
101974,55,Male,Basic,7.53,4,10,15.42,0,1,49,7.6,47.9,1,36.3,0
101975,32,Male,Basic,9.57,37,7,4.93,1,1,1,7.9,69.2,0,40.6,0
101976,51,Female,Standard,17.93,28,7,26.39,1,0,39,5.8,31.0,1,27.3,0
101977,52,Female,Premium,38.65,9,10,1.18,1,0,10,6.3,41.4,0,30.2,0
101978,66,Female,Basic,9.38,35,7,38.9,2,0,23,8.3,37.0,0,35.5,0
101979,42,Male,Basic,8.13,48,4,17.63,2,1,46,7.2,67.5,0,38.6,1
101980,41,Female,Premium,38.43,48,8,2.45,1,0,14,4.8,62.2,0,32.5,0
101981,29,Male,Premium,40.14,51,7,14.11,1,0,5,9.5,32.9,0,33.9,1
101982,35,Male,Basic,10.42,25,9,31.33,0,0,20,7.1,25.7,0,29.9,0
101983,32,Female,Basic,7.140000000000001,9,3,3.83,0,0,1,4.3,77.7,1,33.8,0
101984,61,Male,Standard,20.779999999999998,52,9,17.1,1,1,0,8.7,65.8,1,43.5,0
101985,33,Male,Basic,9.23,33,9,14.09,2,1,3,8.6,26.3,0,31.2,0
101986,44,Male,Premium,41.43,17,13,44.04,2,0,20,7.9,42.5,1,39.9,0
101987,25,Male,Basic,11.55,12,6,22.12,0,0,13,4.5,61.6,1,32.9,0
101988,63,Male,Basic,8.9,9,6,8.19,0,1,30,5.2,75.1,1,36.8,0
101989,42,Other,Basic,11.22,54,8,25.25,0,0,28,8.1,85.7,0,48.7,0
101990,34,Male,Basic,8.32,5,8,19.22,2,0,7,4.0,84.3,3,39.4,0
101991,46,Male,Basic,12.64,47,9,66.72,1,1,3,7.5,39.5,0,38.8,0
101992,25,Male,Basic,8.39,26,10,1.01,2,0,1,4.4,67.8,1,34.3,0
101993,32,Female,Standard,20.7,45,7,6.07,1,0,7,8.5,67.4,1,41.4,0
101994,44,Female,Basic,9.61,19,10,16.61,1,0,34,8.1,70.7,0,44.3,0
101995,63,Male,Premium,37.96,35,9,23.0,1,0,10,7.5,26.8,0,30.1,0
101996,67,Female,Basic,11.790000000000001,2,2,27.55,3,0,10,3.9,26.5,2,19.8,1
101997,69,Male,Standard,18.759999999999998,45,4,13.31,2,0,5,7.7,23.2,0,25.8,1
101998,24,Male,Basic,6.59,7,14,28.49,1,0,54,10.0,48.4,0,44.7,0
101999,20,Male,Basic,5.0,9,10,21.43,1,0,2,6.0,84.0,1,44.6,0
102000,46,Male,Standard,18.24,22,6,19.64,1,1,19,4.6,80.4,1,38.5,0
102001,61,Male,Standard,22.74,42,7,21.09,4,2,8,4.0,63.0,0,32.7,1
102002,41,Female,Standard,22.509999999999998,33,9,15.09,0,1,17,7.9,58.6,0,39.6,0
102003,20,Male,Standard,18.549999999999997,54,12,51.82,2,0,6,8.3,61.1,0,46.7,0
102004,37,Female,Standard,19.24,16,12,20.93,5,1,5,9.9,30.8,0,37.4,0
102005,63,Male,Standard,19.06,43,5,18.69,2,1,29,6.5,10.9,0,20.8,1
102006,32,Male,Premium,37.32,24,7,4.1,1,0,8,6.3,19.9,1,22.5,0
102007,42,Male,Standard,18.09,8,13,5.69,1,0,2,6.3,70.1,0,40.8,0
102008,47,Female,Premium,41.95,30,6,14.1,0,0,4,8.7,100.0,0,52.0,0
102009,31,Male,Premium,41.0,26,19,57.78,0,1,0,9.4,23.4,1,41.7,0
102010,24,Female,Basic,10.540000000000001,45,6,20.19,2,0,4,7.7,61.3,0,39.0,0
102011,34,Male,Basic,7.32,48,7,20.27,2,1,0,7.1,85.1,0,45.5,1
102012,61,Male,Standard,20.189999999999998,35,9,48.28,0,0,3,6.3,82.3,0,47.2,0
102013,37,Male,Standard,15.379999999999999,45,4,22.4,1,0,43,7.0,68.9,1,39.2,0
102014,53,Male,Standard,21.68,17,9,32.87,0,0,5,7.1,63.3,2,41.3,0
102015,26,Male,Standard,20.509999999999998,53,10,6.15,1,1,21,8.9,68.7,0,44.1,0
102016,55,Male,Basic,7.300000000000001,38,10,29.29,3,1,9,9.7,44.5,1,41.0,0
102017,65,Female,Basic,13.22,10,8,7.92,1,0,34,6.2,70.4,0,38.4,0
102018,39,Male,Basic,6.4,41,4,16.11,1,0,12,6.9,38.6,0,29.2,1
102019,19,Female,Standard,21.049999999999997,50,11,14.55,2,0,6,9.5,63.6,1,45.2,0
102020,41,Male,Standard,21.099999999999998,17,7,9.19,0,0,7,4.9,27.4,2,22.5,0
102021,25,Female,Basic,7.51,7,10,25.79,0,0,27,7.5,33.9,0,33.0,0
102022,28,Female,Standard,19.91,2,8,7.74,1,0,26,6.5,77.1,1,41.0,0
102023,30,Male,Basic,6.720000000000001,11,6,3.35,0,1,26,7.1,69.6,1,38.5,0
102024,34,Male,Basic,5.0,50,14,8.28,1,0,9,5.2,64.7,0,37.7,0
102025,25,Female,Standard,17.849999999999998,3,12,18.45,1,0,6,6.4,55.7,3,37.6,0
102026,38,Female,Basic,8.76,46,10,34.03,1,0,10,5.4,27.9,1,28.0,0
102027,35,Male,Standard,21.279999999999998,20,11,23.72,2,1,11,7.4,97.1,3,52.1,0
102028,47,Male,Premium,40.120000000000005,13,6,33.22,3,2,47,7.5,71.8,0,43.2,1
102029,35,Female,Premium,40.18,23,6,2.62,1,0,11,4.6,50.2,1,27.6,0
102030,63,Male,Basic,7.960000000000001,17,12,4.78,2,2,2,6.9,80.8,3,44.6,0
102031,64,Female,Standard,18.93,29,6,10.04,1,1,12,7.0,64.2,0,37.4,1
102032,48,Male,Standard,18.13,54,9,34.6,3,1,22,8.4,72.6,2,46.9,0
102033,55,Male,Standard,17.54,43,5,12.7,1,2,4,7.6,73.0,0,41.0,0
102034,49,Female,Standard,18.799999999999997,39,11,40.73,5,0,6,6.0,37.4,1,33.2,1
102035,28,Female,Basic,10.14,32,7,35.68,1,1,42,6.4,64.1,0,39.5,1
102036,62,Male,Basic,8.84,35,9,42.67,0,0,41,8.6,67.4,1,46.7,0
102037,42,Male,Standard,19.34,35,13,23.24,1,0,1,6.4,35.2,1,32.4,0
102038,50,Female,Standard,21.38,34,11,19.73,1,0,49,8.3,35.0,0,34.8,0
102039,55,Female,Basic,8.99,21,5,5.63,3,0,18,9.1,74.8,0,43.8,0
102040,58,Male,Basic,7.32,16,12,24.14,2,2,36,8.8,77.5,1,49.5,0
102041,25,Female,Standard,21.119999999999997,23,5,25.11,2,0,9,4.8,61.1,0,33.2,1
102042,28,Female,Basic,10.52,11,5,38.72,0,0,13,5.8,67.5,0,38.7,1
102043,39,Female,Basic,10.65,14,5,14.31,4,1,3,9.2,58.6,1,40.1,1
102044,68,Female,Basic,11.24,3,6,10.27,0,0,4,6.7,8.8,0,20.2,0
102045,41,Male,Basic,10.9,7,6,22.05,0,1,2,6.0,56.3,0,34.3,1
102046,58,Female,Standard,20.049999999999997,40,9,49.14,1,0,4,6.2,41.3,0,34.8,0
102047,34,Female,Basic,14.77,45,15,45.74,0,0,0,9.1,64.6,0,50.2,0
102048,29,Male,Basic,7.42,51,10,9.47,1,0,51,7.4,65.9,1,40.6,0
102049,63,Male,Basic,8.82,11,5,48.44,1,0,16,7.0,35.7,0,32.6,0
102050,49,Male,Basic,11.92,33,6,22.36,0,0,0,4.8,77.8,0,38.4,0
102051,32,Female,Standard,20.279999999999998,19,5,32.33,1,1,6,8.3,61.8,0,41.2,1
102052,33,Male,Basic,11.51,45,7,8.55,1,0,14,6.5,66.6,1,37.4,0
102053,39,Female,Standard,20.33,54,10,34.03,1,1,9,8.7,53.4,1,42.2,0
102054,45,Female,Basic,12.74,49,10,3.68,4,0,0,8.0,59.5,0,39.3,0
102055,37,Female,Basic,7.970000000000001,41,4,21.48,1,0,24,6.8,75.8,1,40.7,1
102056,50,Female,Basic,12.67,51,6,12.01,2,0,16,9.0,48.6,0,36.9,0
102057,27,Other,Basic,12.33,51,9,6.47,4,0,11,6.9,47.3,1,33.2,0
102058,57,Male,Standard,17.57,23,9,5.73,0,1,0,6.4,63.6,0,37.0,0
102059,49,Female,Standard,21.25,23,3,8.8,1,0,58,7.8,60.4,1,36.2,1
102060,67,Male,Premium,39.9,29,12,25.46,0,0,3,10.0,46.2,0,42.7,0
102061,50,Female,Basic,8.780000000000001,6,10,13.3,2,0,15,9.4,45.1,0,38.8,0
102062,19,Male,Basic,6.210000000000001,39,9,21.56,1,1,7,8.5,39.6,0,35.8,0
102063,50,Other,Basic,7.970000000000001,5,12,29.45,3,0,5,7.9,63.8,0,44.2,0
102064,50,Female,Standard,21.409999999999997,32,4,21.51,1,0,24,6.4,77.9,0,40.6,1
102065,58,Female,Basic,11.620000000000001,40,4,1.0,1,0,10,6.9,84.7,1,41.3,0
102066,30,Male,Standard,19.569999999999997,26,6,2.55,3,1,22,5.0,70.8,2,34.5,1
102067,47,Male,Basic,11.620000000000001,14,7,20.6,0,0,2,9.2,31.4,0,33.6,0
102068,50,Female,Basic,11.88,18,12,11.77,1,0,15,6.3,67.2,1,40.1,0
102069,30,Male,Premium,40.300000000000004,21,11,60.23,0,0,15,6.8,77.3,1,49.0,0
102070,69,Female,Standard,18.549999999999997,59,4,6.71,3,0,2,7.1,31.7,1,26.5,1
102071,43,Male,Standard,20.869999999999997,25,7,21.36,3,1,11,5.7,40.6,2,29.5,1
102072,39,Female,Standard,20.959999999999997,20,5,15.99,0,0,23,7.7,44.9,2,33.1,0
102073,56,Male,Standard,21.34,24,10,31.35,2,0,0,7.0,84.3,1,47.8,0
102074,19,Female,Basic,11.72,3,6,12.38,0,0,8,6.5,60.7,0,35.6,0
102075,55,Female,Standard,17.27,22,12,47.0,3,1,41,6.1,22.3,1,30.1,1
102076,56,Male,Basic,8.97,8,11,8.46,1,1,5,7.4,19.6,1,27.1,0
102077,43,Male,Standard,16.189999999999998,46,6,4.3,3,0,2,9.1,78.7,1,45.3,1
102078,63,Male,Standard,21.479999999999997,57,15,21.89,2,1,5,10.0,90.6,0,57.1,0
102079,67,Female,Standard,19.569999999999997,46,8,14.25,1,1,48,5.3,64.5,0,35.5,1
102080,32,Female,Standard,20.849999999999998,29,12,1.0,1,0,0,5.8,35.5,0,28.4,0
102081,51,Female,Standard,17.04,7,12,5.31,0,0,4,4.2,36.2,0,25.8,0
102082,59,Female,Basic,12.79,6,7,24.43,1,1,7,8.7,58.1,0,41.0,0
102083,61,Male,Basic,7.6,59,8,27.37,1,0,16,6.0,38.4,2,30.6,0
102084,66,Male,Basic,11.540000000000001,6,12,29.21,2,0,35,9.2,79.9,0,51.6,0
102085,57,Male,Standard,20.229999999999997,12,8,1.3,0,0,2,7.8,42.3,2,32.4,0
102086,28,Male,Premium,39.61,22,7,7.85,0,0,2,3.9,63.7,0,31.3,0
102087,20,Other,Basic,9.45,47,10,1.8,1,1,42,6.9,37.7,2,30.3,0
102088,23,Female,Basic,8.71,26,4,47.99,1,0,19,6.0,68.0,0,39.7,0
102089,26,Male,Standard,22.58,25,4,12.79,4,1,6,8.8,51.3,1,36.4,1
102090,23,Female,Premium,40.02,19,7,8.87,1,0,7,2.4,44.3,4,22.6,0
102091,26,Female,Standard,17.45,36,4,5.1,1,2,10,4.6,53.0,0,27.7,1
102092,56,Male,Basic,9.22,35,10,1.0,2,0,4,7.7,46.7,1,34.5,0
102093,48,Male,Premium,40.25,13,6,13.17,2,0,8,5.9,40.5,1,28.4,0
102094,49,Male,Premium,41.79,25,9,13.71,0,0,6,5.1,49.6,0,31.1,0
102095,58,Female,Basic,8.780000000000001,48,6,11.84,1,1,0,4.6,66.2,2,33.4,1
102096,67,Other,Premium,38.910000000000004,45,6,12.57,2,0,13,7.1,52.8,0,34.4,0
102097,29,Female,Standard,20.04,32,10,1.83,0,1,7,6.6,51.2,1,33.8,0
102098,25,Male,Basic,11.74,30,5,8.48,2,0,6,6.1,57.9,0,33.0,1
102099,25,Male,Standard,17.25,21,7,17.94,1,0,1,9.5,57.2,0,41.7,0
102100,67,Female,Premium,41.0,42,9,33.19,3,0,8,6.1,82.1,1,45.0,0
102101,45,Female,Standard,19.06,45,2,10.84,0,1,13,7.1,78.9,1,40.1,0
102102,37,Female,Basic,9.34,40,9,95.42,0,0,1,5.5,60.0,1,44.1,0
102103,64,Female,Premium,43.99,44,5,36.7,1,0,8,6.1,68.5,0,39.3,0
102104,24,Male,Basic,9.6,8,14,42.08,0,0,13,5.0,32.8,1,31.5,0
102105,28,Female,Standard,21.5,41,8,4.05,2,1,12,3.8,32.6,1,21.8,0
102106,37,Female,Standard,21.43,42,6,40.21,1,1,24,7.2,41.5,0,34.3,0
